word,count,docCount
fire,5,22,"''The airplane fell to earth causing a fire , '' the communique said .","Mr. Pershing , who was born in Lincoln , Neb. , was named for his maternal grandfather , the late Senator Francis E. Warren of Wyoming , His mother and three older sisters perished in 1916 in a fire in their San Francisco home , and he lived with two paternal aunts in Lincoln .",Slate also invented fire extinguishers and automatic tire pumps .
hometown,5,22,"IN THE LAST TWO PAPAL ELECTIONS Sergio Cardinal Pignedoli , one of the leading contenders for the papacy two years ago , died early yesterday while on a visit to his brother in the family's hometown of Reggio Emilia in north-central Italy .","Vowing on a cold December day in 1964 that he wanted to ''wear out , not rust out , '' he boarded a train for his hometown of Milledgeville , ending a Congressional career that began while President Woodrow Wilson was still learning his way around the White House .","Mr. Castleman , whose hometown was Fort Mitchell , bought his first horse in 1952 ."
union,9,40,He was also the union 's director of labor relations .,"After the union dissolved , Mr. Bryson went into real estate and rapidly became a financial success as a motel real estate broker .","Pickets Used Neon Signs When a local union tried to put him out of business , the teen-ager got his Boy Scout troop to picket the union using neon signs and he was made an honorary member of the union ."
member,74,332,He was a former president of the Long Island Home Builders Institute and was a former member of the board of the National Association of Home Builders .,"In 1929 , he became a member of the Executive German Zionist Action Committee ; in 1934 , he became the liaison officer with the League of Nations for the Jewish Agency for Palestine .","A Member of Marian Fathers Bishop Sipovich , a member of the Marian Fathers Congregation and a leader of the Byelorussian-Byzantine Rite of the Catholic Church , was consecrated during the 37th International Eucharistic Congress in Munich in 1960 ."
coroner,2,9,A coroner 's spokesman said medical and toxicogical studies would be completed in 7 to 10 days .,"CLEVELAND , May 18 Dr. Samuel R. Gerber , who served as Cuyahoga County coroner for 50 years until his retirement five months ago , died Saturday .","In December , he retired citing poor health with two years remaining on his last four-year term as coroner ."
protection,2,9,The the award cited his role in ''the early development of atomic energy so as to insure the protection of man and the environment . '',"In 1960 , under army protection against Jordanian guns facing the western shore of the Dead Sea , he led an exploration of Dead Sea caves .","Theodore Frederick Hatch , a specialist in health protection for workers , died last Saturday in Concord , N.H ."
airplane,2,9,"''The airplane fell to earth causing a fire , '' the communique said .","His prosects were bleak until he happened upon David R. Davis , who wanted to make the first cross-country airplane flight .","In 1975 , the younger Mr. Horowitz was killed in an airplane crash and H.R.H ."
plane,8,36,"QUITO , Ecuador , May 24 President Jaime Roldos Aguilera was killed today when an Air Force plane carrying him crashed in the Andes near Ecuador 's southern border with Peru , the Presidential Palace announced .",The statement said there were no survivors among the nine people aboard the Ecuadorean Air Force Avro turboprop plane carrying Mr. Roldos .,"'The Airplane Fell to Earth' The dead included the President 's wife , Marta , 39 ; the Defense Minister , Maj. Gen. Marco Subia Martinez ; the general 's wife ; two military aides , and the three-member crew of the plane ."
supervision,2,9,Under his supervision Corn Products extended its lines from corn syrups and starches with the addition through merger of such brands as Hellman 's mayonnaise and Skippy peanut butter .,"MONTEVIDEO , Uruguay , Oct. 12 Former President Alberto Demichelli , who governed Uruguay for 80 days under close military supervision four years ago , died here today of a stroke , his family said .","Edith A. Aynes , a specialist in the placement and supervision of professional and practical nurses , died Dec. 31 at Union Hospital in the Bronx ."
broadcasting,2,9,"He later became a scout and a coach for the Reds , then turned to television broadcasting .",When he retired from broadcasting in 1980 he was a disk jockey and newsman for WVNJ-AM in Newark .,"In 1939 , while he was the London bureau chief for the news magazine , he began his broadcasting career with NBC radio ."
farmer,2,9,"He was 77 years old and lived in Castleton , N.Y. Mr. Hudson , a farmer , entered politics in 1942 , when he was appointed Welfare Commissioner of Rensselaer County .","SHERBORN , Mass. , May 5 Richard Saltonstall , financier , farmer and philanthropist and a member of one of the oldest families in Massachusetts dies Tuesday at his Charalescote farm .","Missed a Season The 5-foot-10-inch , 180-pound Hextall , who was born in Saskatoon , Saskatchewan , on July 31 , 1913 , missed the 1944- 45 season with the Rangers because the War Mobilization Committee of Saskatchewan refused to let Hextall , a farmer , leave the province ."
eulogy,2,9,"''Andy White would never have approved of the whole thing , '' said J. Russell Wiggins , a longtime friend , who is editor of a weekly , The Ellsworth American , in a eulogy .","''He was quite a man , a political activist who spent a lifetime in service to his country , '' Bob Dole of Kansas , the Senate Republican leader , said in a brief eulogy on the Senate floor today .","In 1979 , he delivered a eulogy at the funeral of Nelson A. Rockefeller from the pulpit of Riverside Church where his son had once made a major speech denouncing the war in Vietnam ."
aide,6,27,"Mr. Shayegan was a Member of Parliament and a close aide to Prime Minister Mohammed Mossadegh , who was overthrown by army officers loyal to the Shah in 1953 .","Among the trials Judge Whipple conducted was one that resulted in the conviction in 1974 of Nelson G. Gross , a former state Republican chairman and State Department aide in the Nixon Administration , on charges of tax fraud and perjury .","In April 1979 he broke his self-imposed silence on the Democratic primary race in the Sixth District to endorse his former aide , Chet Edwards ."
safety,4,18,Dr. Warren was also in charge of radiation safety for the early nuclear weapons tests at Bikini Atoll in the South Pacific .,"He also set up a panel of educators who examined and tested toys for safety , structure and function .","In the long campaign , General Clark was sometimes careless of his own safety ."
price,2,9,"In South Africa , as elsewhere , each item on the agenda has a price tag supposed to insure that nothing is given away .","But that , too , had a high price , for the offer was conditional on the withdrawal of Cuban soldiers from neighboring Angola .",The price of tranquility is steep .
landmark,2,9,"Suit by Parents In a landmark lawsuit on Sept. 12 , 1975 , the Quinlans asked that the respirator be disconnected and that their daughter be allowed to die ''with grace and dignity , '' because there was no hope she would recover .","In 1966 , Mr. Sirignano argued before the United States Supreme Court and won a case , Murphy v. the Waterfront Commission , that produced a landmark ruling on the nature of immunity from prosecution .","One of the last was Edward ( Pork Chop ) Davis , who became a living landmark standing on a stepladder on the southwest corner of 125th Street and Seventh Avenue , He would begin his husky-voiced oratory just around twilight , speaking for hours whether he had an audience of one or of hundreds ."
employee,2,9,He was always identified in court as an employee of an unnamed sportswear manufacturer .,"He left them in September 1965 to become the director of player personnel of the Dolphins , the firsst major employee they hired .","Last week a Riddle employee , Fred Crossley , was named to run the gambling empire in his absence ."
desegregation,2,9,"ORANGEBURG , S.C. , March 2 State Senator L. Marion Gressette , who led South Carolina 's fight against school desegregation , died of cardiovascular disease here Thursday night .",Mr. Gressette headed a committee in the 1950 's and 1960 's dedicated to thwarting school desegregation .,Orval Faubus of Arkansas to discuss the crisis that led to school desegregation in Little Rock .
shopping,2,9,This dependence on the car also extends to their own shopping and entertainment and is indicated by the three gas stations in the small downtown .,"After the Earl died in 1957 , the Princess lived in an apartment in the Clock House at Kensington Palace and was a familiar sight shopping by public bus .","He could describe the ironic - ''It was one of those rainy late afternoons when the toy department of Woolworth 's on Fifth Avenue is full of women who appear to have been taken in adultery and who are now shopping for a present to carry home to their youngest child '' ; shape the poetic - '' The light was like a blow , and the air smelled as if many wonderful girls had just wandered across the lawn '' ; and conjure the surreal - ''Then it is dark ; it is night where kings in golden suits ride elephants over the mountains . ''"
capture,2,9,"Gen. Mark W. Clark , whose capture of Rome in 1944 highlighted a sometimes controversial career spanning both world wars and the Korean War , died early yesterday at the Medical University of South Carolina Hospital in Charleston .","In later years he claimed to be descended from a native hero , Samory Toure , who fought against the French until his capture in 1898 .","He was involved in the capture and defense of Guadalcanal and the Eastern New Guinea , Cape Glouchester and Iwo Jima operations ."
integration,2,9,"JACKSONVILLE , Fla. , May 13 Federal District Judge Charles R. Scott , known for his rulings in the areas of prison reform and busing to achieve integration in public schools , died Thursday at Memorial Medical Center here .","The final months of his nearly 17 years in Chicago were clouded by the accusations that he had mishandled church funds , but he had arrived there from New Orleans with accolades from many church people as an effective leader and an ardent defender of racial integration .",The striking exception was his advocacy of integration in the 1960 's .
airline,2,9,He specialized in airline and railroad disputes .,"In 1977 , Mr. Nine conducted hearings on charges of excessively high airline fares to Puerto Rico .","Donald W. Douglas , who brought mass airline travel to the world with his prewar DC-3 , died Sunday in Desert Hospital , Palm Springs , Calif. Mr. Douglas , who had been in declining health for several months , was 88 years old ."
takeover,2,9,His subsequent political career bridged the period of nearly 40 years of authoritarian rule in Portugal by Mr. Salazar and the military takeover .,"One of the conclusions he had reached was that Kremlin policies must be seen as something that did not start with the Bolshevik takeover in 1917 , but had ancient roots .",But the takeover by King Fahd appeared unlikely to have any immediate effect on the country 's traditional policies .
surrender,2,9,''But perhaps his greatest contribution to us was his demonstration of courage in refusing to surrender to his illness .,"The evidence unearthed at this natural rock fortress proved , Mr. Yadin said , Biblical accounts that , in 73 A.D. , 976 Jewish defenders committed suicide rather than surrender to Roman legions .","With these forces , General Clark opened the final big push into the Po Valley in April 1945 and brought about a German surrender in the Alps on May 2 , a week before the final collapse of the Third Reich ."
diagnosis,2,9,"Later that morning he collapsed in his office , but , according to one of his aides , the initial diagnosis did not indicate that he had cancer .",She declined to say what the cause of Mr. Tieri 's death was or what the diagnosis had been when he entered the hospital .,"Dr. Israel Steinberg , one of the developers of an important technique in the diagnosis of heart disease in adults , died Tuesday after a stroke at St. Joseph 's Hospital in Phoenix ."
language,5,23,"Again , Paddy enlarged the canvas of his imagination and the bravura of his language .","From time to time , he taught courses in Iranian politics , Persian literature and the Persian language at the New School for Social Research and at Fairleigh Dickenson University in Rutherford , N.J. After the Shah fled Iran in early 1979 and Ayatollah Ruhollah Khomeini came to power , Mr. Shayegan returned to Teheran .","The institution is named after Francis Skaryna , who , in 1517 , first translated the Bible into the Byelorussian language ."
picture,5,23,"On each envelope she also stamped in red ink the message , ''There is nothing in this world so sweet as love , '' along with a picture of Cupid .","Mr. Sukman was a co-recipient with Morris Stoloff of the Academy Award for best scoring of a motion picture , ''Song Without End , '' a 1960 film about the composer Franz Liszt .",Westerns are a type of picture which everybody can see and enjoy .
theory,3,14,"It was in the Philippines that General Lansdale framed his basic theory , that Communist revolution was best confronted by democratic revolution .","His theory was , 'Never let yourself be seen in public unless they pay for it . '","His theory of educational needs constituted the basis for research in universities in the United States , Canada and West Germany ."
photography,3,14,"Sale of Company In 1954 , Mr. Farber sold the company he established in 1945 to produced portable strobe flash units , but he continued to develop new inventions in the area and to write for photography magazines and to exhibit his prints .","Mr. Struss worked with such major figures in photography as Edward Weston and Alfred Stieglitz , and during World War I , he became involved in secret infrared photographic processes for the War Department .","Fritz Goro , who specialized in scientific photography for Life and Scientific American magazines , died at his home in Chappaqua , N.Y. , last Sunday of complications related to cancer ."
gambling,3,14,"This was followed early this year by scandals involving a huge Government-controlled telecommunications concern , suicides and fancy gambling debts in Las Vegas .","The character Mr. Silvers portrayed , Sergeant Bilko , lived up to the verb from which the name was derived : gambling , conjuring up money-making schemes and outmaneuvering his immediate superiors on the fictional Kansas army base of Fort Baxter .","Last week a Riddle employee , Fred Crossley , was named to run the gambling empire in his absence ."
blood,7,33,He was 70 years old and reportedly suffered a blood clot of the lungs .,"Dr. William C. Boyd , an expert in many fields whose early work in blood sciences led to modern immunology , died Saturday of complications from cancer at his home in Falmouth , Mass .","Noting the shortage and unreliability of human serum to determine the blood types of soldiers wounded in World War II , Dr. Boyd began looking for a cheap , quick and reliable way to differentiate blood types , which is necessary before giving transfusions ."
nation,19,90,The Israeli Government said he was not a valid spokesman for the nation ; President Nasser denied extending any invitation .,"Television and radio stations suspended regular programs and appealed to Ecuadoreans to ''remain calm , stay in hour homes during this difficult hour of testing for our nation . ''","CHICAGO , Sept. 18 James Scott Kemper , who built one of the nation 's largest diversified insurance and financial companies , died yesterday at the age of 94 , the company announced today ."
anyone,4,19,"MILLEDGEVILLE , Ga. , June 1 Former Representative Carl Vinson , who served in the House longer than anyone else and was a powerful proponent of military might , died early today .","At the end of 1965 , Mr. Podgorny was named chief of state - chairman of the Presidium of the Supreme Soviet -when Mr. Mikoyan took a rare step by anyone in the Soviet leadership and stepped aside before death , illness or purge could strike him down .","But , he concluded , anyone who had lived through the Great Depression and World War II must necessarily judge present-day civilization in terms of its economic progress and its success in avoiding war and not put their hope in a spiritual revival ."
insurance,4,19,"CHICAGO , Sept. 18 James Scott Kemper , who built one of the nation 's largest diversified insurance and financial companies , died yesterday at the age of 94 , the company announced today .",Broker and Social Worker Mr. Nine was an insurance and real-estate broker .,"The family empire included more than 50 companies with interests in cotton , insurance , banking , newspaper publishing , ranching and farming ."
intelligence,4,19,"Gilbert Renault , organizer of the Free French intelligence network in German-occupied France and one of France 's most decorated heroes of the Resistance , died yesterday , apparently of a heart attack , in the Breton town of Guingamp .","At the time , their intelligence section consisted of one young officer working out of a cubbyhole in the British capital .",Mr. Renault volunteered his services to General de Gaulle and offered to return to France to provide intelligence from behind the German lines .
police,13,62,"Decree Seemed to Fail For one thing , they seem to sustain the argument advanced by the Government's critics that the emergency decree , although intended to curb violence by giving the police and the army unchallengeable powers , seemed only to spawn more bloodshed .","But that , too , seems to beg its own question : Why , if the police and army are to remain in the black townships , bolstered by as yet undefined new legal powers , was it considered necessary to lift the emergency decree ?","No Death in Daily Bulletin A routine police bulletin today on the nation 's violence , the first since the lifting of the state of emergency , recorded no deaths but spoke of clashes between police and residents in six segregated black townships in areas as far apart as the Eastern Cape and Johannesburg ."
force,10,48,"A General Before the Age of 30 A general before he was 30 , Mr. Yadin outsmarted an Egyptian force in the Negev campaign of December 1948 .","On his return to Israel , he molded the military along Swiss linies with a large number of reservists and a relatively small standing force .","Yet , in announcing this week that the emergency decree was to end , President P. W. Botha made clear that it would be replaced by a tightening of the nation 's already harsh security legislation , suggesting that the white minority rulers still see force as a solution to their problems ."
race,7,34,"Using data obtained in the 1930 's by blood-typing large numbers of people on his travels , he was able in 1956 to divide the human race into 13 groups .","TUCSON , Ariz. , May 20 ( AP ) - Bill Holland , the record-setting winner of the 1949 Indianapolis 500 auto race , died Saturday of Alzheimer 's disease , according to his family .","Officials at Indianapolis Motor Speedway had invited Mr. Holland and his wife , Myra , to be guests of honor at the annual race next Sunday , but the couple had declined ."
state,31,151,He also served as an appraiser for state and Federal agencies .,"Antonio G. Olivieri , a Manhattan Councilman at Large whose political career in state and city elective office was marked by vigorous advocacy and liberal positions on health , tenant and environmental issues , died yesterday at his Manhattan home .",Councilman Stanley E. Michels of Manhattan recalled that Mr. Olivieri had been using marijuana to overcome some of the discomfort of chemotherapy and had traveled to Albany this year to lobby for state legislation to legalize its use for that purpose .
medicine,8,39,"In the view of our group of Oriental medicine , we can say Kim belongs to the death situation . ''","In the robbery , a man posing as a Government health worker entered a Teikoku Bank branch and told 16 employees that post-World War II occupation forces had ordered them to drink medicine because of an outbreak of dysentery .","In 1943 he was named head of the department of medicine at the University of Utah 's new , four-year medical school in Salt Lake City ."
voice,8,39,"He also saw in himself , and particularly in the World Jewish Congress , an alternate voice for Jews around the world , a voice other than that of Israel , in whose establishment he played a major role .","Across those decades , his voice resounded on issues ranging from civil rights to the war in Vietnam , from nuclear testing to urban redevelopment .","Whenever confronted by his commanding officer , a stuffed-shirt career colonel played by Paul Ford , Sergeant Bilko could hide his exploits with a flash of a smile , his brash voice and an instantly-devised set of lies ."
movie,9,44,"For 20 years until his retirement in 1947 , his Berg-Allenberg talent agencies represented the cream of Hollywood 's movie stars , directors and writers .","A banking executive engaged in the financing of movie production , Mr. Renault was among the first Frenchmen to join Gen. Charles de Gaulle 's Free French in London .",They note that there are no movie theaters or places to buy a beer or anything of that sort .
officer,21,104,From 1974 to 1977 he served as a partner in the law firm of Fischbein Olivieri & Rosenholc and as an officer of the family 's business .,"Mr. Kresge , who turned 85 last month , lived in Pontiac , Mich. Mr. Kresge , who also was an officer in the family 's vast retailing business , was a trustee of the Kresge Foundation from 1931 until the week before his death .","In 1929 , he became a member of the Executive German Zionist Action Committee ; in 1934 , he became the liaison officer with the League of Nations for the Jewish Agency for Palestine ."
volunteer,3,15,"Slava H. Levi , a volunteer reader for the visually impaired , died of cancer of the pancreas Saturday at her home in Manhattan .","In recent years she has been a volunteer at In Touch Networks , a radio reading service for the visually and physically handicapped , of which her husband , Jasha , is executive director .","Elizabeth A. Christy , a leader in volunteer community gardening activities in New York City , died of cancer Sunday at her home in lower Manhattan ."
detention,2,10,"TOKYO , May 10 Sadamichi Hirasawa , believed to have been on death row longer than any other prisoner in the world , died today of pneumonia in a medical detention center in suburban Hachioji , a hospital official said .","'Age Has Mellowed Us' In 1973 , after his release from detention , he told an interviewer that his views had moderated .","In the second , he wrote with pathos and irony about his detention , trial and experiences in Siberian exile in the mid-1960 's ."
bench,5,25,"Was Hudson County Prosecutor Before his appointment to the Federal bench , Judge Whipple , a Democrat , was acting magistrate of Jersey City ; special assistant to the United States Attorney ; executive director of the Jersey City Housing Authority ; director of the city 's Public Safety and Revenue and Finance Departments ; a deputy state Attorney General , and , from 1958 to 1962 , the Hudson County Prosecutor .","On Jan. 23 , when the judge asked him if he had anything to say before being sentenced , Mr. Tieri , who suffered from heart disease and other illnesses , left the wheelchair in which he had sat during the fall trial and walked slowly to the bench with the aid of a lawyer and a nurse .","He resigned from the bench in 1977 , citing illness ."
design,6,30,"Mr. Rau , a New York resident until his retirement to California , was a sales executive concerned with package design .","His business career began in 1922 with the Chicago architectural firm of Holabird & Root , where he helped to design the Palmer House , the Peacock Store and the Stevens Hotel , which was later renamed the Conrad Hilton .","The Tupperware line is now sold in 30 countries and consists of about 225 items , including toys and indoor garden accessories , most of which reflect the original design ."
composer,3,15,"Mr. Utyosov , who was also a composer and sang his own songs , appeared in several musical films .","''I met her in February 30 years ago , in the basement of 72 Bank Street , '' said Graham McKeen , a composer .","LONDON , Feb 14 Edmund Rubbra , an English composer who studied under Gustav Holst and wrote a variety of essentially conservative instrumental and choral music , died Thursday at Chalfont Hospital in Gerrard 's Cross , England ."
scandal,2,10,Meanwhile the Lockheed scandal had been joined by a scandal involving the Grumman Corporation .,"Three times married and three times widowed , he once said : ''There was no scandal about me .","Although he wrote two books about his career , ''When I Was Young '' and ''A Hundred Different Lives , '' he did not enliven them , as was the fashion in such books , with malicious gossip , scandal or sexual episodes ."
rehabilitation,2,10,The ceiling and Judge Scott 's orders about inmate health care prompted a prison rehabilitation program in Florida .,"The school , begun in 1946 at the urging of the National Easter Seal Society , is an outpatient rehabilitation center for children with physical and neurological handicaps .","In a speech given while he was president of the American Psychiatric Association and widely reprinted , he called on mental hospitals to stop attempting painful treatments on patients that appeared to have incurable diseases and to concentrate rehabilitation ."
household,2,10,"Robert Lay Hallock , an inventor of household and industrial equipment , died Sept. 2 at Massachusetts General Hospital in Boston .","From 1936 to his retirement in 1978 , the Duke held the 600-year-old title of Master of the Horse , the third-ranking post in the sovereign 's household after the Lord Chamberlain and the Lord Steward .","''I became head of the household , '' Mr. Celler wrote in his 1953 autobiography , ''You Never Leave Brooklyn . ''"
truck,2,10,"A Change of Name The brothers ' original surname was Joachim , but they took the name Ritz off a passing truck when their manager told them Joachim was not a good stage name .","Mr. Kelly , a truck driver , said when he cashed in his winning ticket that he would give up his job but would not let the money change the life he and his wife , Lillian , led in Brantford , a small city in southern Ontario .",He traveled the district speaking from the tailgate of an open truck .
discrimination,2,10,"He also backed measures to open sessions to radio and television , regulate special-interest lobbying and combat discrimination against blacks in the election process .","As the league 's first national director of housing , from 1952 to 1961 , he became an expert in the field and was a forceful advocate of open housing measures and laws banning discrimination in housing .",He also impressed upon his two sons and daughter the immorality of racial discrimination and the need to fight it .
weather,2,10,"Dr. Jule G. Charney , an internationally recognized leader in weather research , died Tuesday night at the Sidney Farber Cancer Institute in Boston at the age of 64 after a 20-month battle with cancer .","There he associated with the noted mathematician John von Neumann in pioneering the use of computers and numerical techniques to improve weather forecasting , and played a leading role in efforts to integrate sea-air exchanges of energy and moisture into the study of climate .","In those roles he conceived and helped organize the Global Atmospheric Research Program , the most ambitious international effort in weather research ever undertaken ."
card,2,10,"At a hearing Monday before a legislative committee , Mr. Bloom said he was treated ''like a piece of meat with a Medicaid card '' when he visited the clinics .","He began with 24-card sets and developed more than 6,000 card combination as the popularity of the game grew to become a national pastime and way to raise money at churches and charity events .","But in the democratic spirit of the man , the card noted , ''Everyone is welcome . ''"
ministry,2,10,Recalled Invasion Events Mr. Adams later said that he became involved in the invasion plans on Oct. 14 when his foreign ministry was told ''by a friendly diplomatic source - not the United States '' that Mr. Bishop was under house arrest and that Deputy Prime Minister Bernard Coard would be taking over .,"Bishop Rusack had recently been involved in a ministry to the victims of acquired immune deficiency syndrome , working in conjunction with other religious communities , Ms. Nicastro said .","The ministry , apparently fearing pro-Nazi demonstrations at the funeral for the Admiral , who died Wednesday , has banned soldiers from attending in uniform ."
obscurity,2,10,"Mr. Chervenkov lived in obscurity after being expelled from the Communist Party in 1962 , although he was rehabilitated in 1969 .",In recent years Admiral Doenitz lived in relative obscurity in a three-room apartment in the Hamburg suburb of Aumuhle-Bilenkamp .,"Mr. Williams made successful recordings in the 1930 's and 40 's , then faded into obscurity ."
institution,4,20,"The institution is named after Francis Skaryna , who , in 1517 , first translated the Bible into the Byelorussian language .",Rabbi Klein later recalled that his synagogue was ''the first New York City religious institution '' to invite Dr. King to its pulpit .,"Widely known as Nat , Mr. Pine was a New York institution who 60 years ago founded the Dauber & Pine bookshop at 66 Fifth Avenue with the father of the present owner , Murray Dauber ."
nurse,3,15,"On Jan. 23 , when the judge asked him if he had anything to say before being sentenced , Mr. Tieri , who suffered from heart disease and other illnesses , left the wheelchair in which he had sat during the fall trial and walked slowly to the bench with the aid of a lawyer and a nurse .","Molly Snead , Mr. Vinson 's nurse for 34 years , said that he died at 5 A.M. at Baldwin County Medical Center .",She also helped nurse former French prisoners of war in Switzerland and wrote an expose of their treatment in German prison camps that received wide attention .
priest,5,25,"As the war ended , the Vatican sent the priest to London to work with the grow ing number of Byelorussian and Polish refugees gathering the re .","James Swetnam of the United States , said the priest collapsed and died Monday at a church service in Rome .",Cardinal Philippe was born in Paris in 1905 and was ordained a priest at the age of 27 .
culture,3,15,"Harassment of dissidents continued , and any notion of a loosening of state control over culture and the arts had long been squelched .","''She made the American people aware of Indians and their culture , In 1910 John D. Rockefeller bought the first nine black pots she ever did . ''","A Native of Odessa Dr. Frank was born in Odessa , a fifth-generation descendant of Germans invited by Czar Alexander I to bring Western culture and technology to Russia ."
novel,7,35,"He won the International Fantasy Award in 1954 for his second novel , ''More Than Human , '' and received the Nebula Award in 1970 and the Hugo Award in 1971 for a short story , ''Slow Sculpture . ''","The author began his writing career in 1910 with the publication of a novel , ''Lodovico Clo 's Marvelous Thread . ''","His last novel , ''In the Cave and in the Valley , '' was written in 1980 ."
fishing,2,10,"He had previously served 10 years in the Assembly , where he was chairman of the Labor Committee and a leading proponent of fire-safety measures , tourism and measures promoting hunting and fishing .","A devoted outdoorswoman , Mrs. Fairchild celebrated her 97th birthday , on May 1 , 1983 , by going trout fishing .",He was a major sponsor of the 1976 law that created the 200-mile fishing limit off the United States coast .
instrument,2,10,He had been a pharmacist and was 31 years old when he developed the blood-pressure instrument .,"He also improved the stethoscope , experimenting until he came up with an instrument that greatly reduced extraneous sounds and permitted physicians to monitor heart sounds more accurately .","Sometimes in playing he seemed about to overwhelm the instrument as he rose off the bench ; other times , when the music was lyrical , he moved his arms and hands in graceful symmetry ."
birth,6,30,"Adopted at Four Weeks She was named Mary Anne Monahan at her birth on March 29 , 1954 , in St. Joseph's Children 's and Maternity Hospital in Scranton , Pa. , which has living-in facilities for unwed mothers .","Four weeks after her birth , the Quinlans took out adoption papers and took her home to their two-story gray-and-white colonial-style house at 510 Ryerson Road in the Landing section of Roxbury Township , just above Lake Hopatcong in Morris County .","''Birth and death are the most singular events we experience - and the contemplation of death , as of birth , should be a thing of beauty , not ignobility . ''"
audience,3,15,"Harvey Fletcher , who headed a team of scientists that developed stereophonic sound and demononstrated it to a startled audience in New York in 1934 , died Thursday at a convalescent home in Provo , Utah .","Reporting on the first presentation of ''three dimensional '' or stereophonic sound on Jan. 24 , 1934 , The New York Times said the audience was ''mystified '' and ''often terrified . ''","A Cause for Fright ''Had it not been for the knowledge they were witnessing a practical scientific demonstration , '' the report continued , the audience ''might have believed they were attending a spiritualist seance ."
physiology,2,10,"H. KEFFER HARTLINE IS DEAD AT 79 ; NOBEL LAUREATE IN VISION RESEARCH WALTER H. WAGGONER Dr. Haldan K. Hartline , a co-winner of the 1967 Nobel Prize in physiology for advancing knowledge of vision , died of a heart attack Thursday at the Fallston General Hospital in Maryland .","Dr. Hartline , a professor of biophysics at Rockefeller University from 1953 until he retired in 1974 , shared the 1967 Nobel award for physiology or medicine with Drs .","He was appointed assistant professor of biophysics there in 1936 , and joined the Cornell University Medical College in 1940 as an associate professor of physiology ."
jet,2,10,"These included the A-20 attack bomber ; the SBD , the Navy 's mainstay in the Pacific at the time of Pearl Harbor ; the A-3D jet attack bomber ; and the D-558 and X-3 research planes .","Technically , the DC-8 and the small twin-engine jet that followed it , the DC-9 , were excellent and eventually successful craft .",He was an Air Force jet pilot in 1955-57 and a United Press International legislative correspondent in Albany before serving on Governor Rockefeller 's staff .
tournament,2,10,"In 1930 , when contract bridge was less than five years old , Mr. Rau , then 22 , and an even younger partner , William Barrett , created a sensation in their first national tournament by the extensive use of psychic or bluff bids , which had never before been used in tournament play .","For the past 19 years Mrs. Kaplan restricted her tournament play , concentrating on her work as circulation manager of The Bridge World magazine .",The record stood until 1983 when Tom Kite shot a 62 in the same tournament .
ship,4,20,"The ship , which had been advertised as unsinkable , began taking on water after hitting an iceberg shortly before midnight .","Mrs. Beane , interviewed shortly after the sinking , said she had seen members of the ship 's crew holding men back from the life boat stations at gunpoint , after the order was given for only women and children to board the boats .",The Carl Vinson was the first major Navy ship named after a person still living .
trial,8,41,"He had angered the Government , too , in 1960 , when he suggested that the trial of Adolf Eichmann be held by an international tribunal and not by Israel alone .","The following year he was called as a witness by the prosecution at the trial of Rudolf Slansky , the Communist Party secretary general who was later hanged for ''high treason , espionage and economic sabotage , '' and 13 other prominent Czech Communists , many of them Jewish .","At the time of the Slansky trial , the case caused a split in the Mapam Party , which as recently as 1949 had been the second-largest party in the country ."
section,11,57,"Four weeks after her birth , the Quinlans took out adoption papers and took her home to their two-story gray-and-white colonial-style house at 510 Ryerson Road in the Landing section of Roxbury Township , just above Lake Hopatcong in Morris County .","Dr. Neumann , who had practiced law in New York City , devoted a major part of his life to the establishment of Israel , and was a chairman of the United States section of the World Zionist Organization from 1968 to 1972 .","Emily L. Kolff , whose charitable work on Staten Island and the Lower East Side spanned 30 years , died Tuesday , her 90th birthday , at her home in Oakland , Calif. She lived in the Rosebank section of Staten Island until 1976 ."
property,4,21,In 1960 Mr. Kahn was appointed an independent appraiser by New York City's Department of Finance to help prepare the department 's case for an increase in the assessments of city property .,"The City Sheriff executes the orders of the Supreme , Surrogate 's and Civil Courts , making civil arrests of people found in contempt , seizing the property of debtors and conducting auctions of seized property .","The least expensive house now available is a 30-year-old , three-bedroom ranch on less than an acre - having been built before the two-acre zoning requirement - with an asking price of $ 219,000 and current property taxes of $ 1,713 ."
publishing,4,21,"He wrote basic textbooks in both immunology and anthropology and was an accomplished linguist , mushroom collector and writer , publishing both technical books and works of science fiction .","LOS ANGELES , May 1 Harrison Chandler , scion of a publishing dynasty who transformed the once-tiny Times-Mirror Press into one of the largest telephone book printers in the West , died Saturday , the family has announced .",Encyclopedic Yet Lucid His newfound interest in England and all things English did not prevent him from publishing books that spoke for a Central European tradition of encyclopedic knowledge and lucid exposition .
field,13,69,"In announcing his death , Miss Small called Mr. Beal a ''widely respected and recognized expert in the field of international politics . ''",She credited him with ''pioneering work in the introduction of modern information systems and technicques into the field of planning and public policy . '',She returned to the field shortly after the death of her husband in 1973 .
west,3,16,"''Buster , your insults show that you are the east end of a horse going west , '' he wrote to one irate constituent .","With General Clark 's Fifth Army on the west and the British Eighth Army on the east , the Allies pushed up the Italian peninsula .","Vinoba Bhave , a widely venerated disciple of Mohandas K. Gandhi and one of India 's best-known social reformers , died yesterday at his retreat in the west Indian state of Maharashtra , the United News of India reported ."
