word,count,docCount
remain,4,21,"But that , too , seems to beg its own question : Why , if the police and army are to remain in the black townships , bolstered by as yet undefined new legal powers , was it considered necessary to lift the emergency decree ?","The nation 's segregated black townships remain tense , some of them seeking to make themselves totally ungovernable by the white authorities and prone still to protest , bloodshed , internecine feuding and actions such as boycotts of white-owned shops in nearby white-run towns .","Konstantin U. Chernenko , the Soviet leader , said in a message to Mr. Berlinguer 's wife that the ''bright memory '' of him ''will forever remain in our hearts . ''"
form,7,37,"By midsummer , her emaciated form was only a shell of the dark-haired , full-face , hazel-eye young woman she had been .","The political problems led him to leave Mr. Bucaram 's party in 1980 - after he was certain of his own popularity - and form his own more moderate party , called People , Change and Democracy .","About half of the membership defected to form the Achdut Haavodah party , which later merged with the pro- Western Labor Party ."
leave,6,32,"The political problems led him to leave Mr. Bucaram 's party in 1980 - after he was certain of his own popularity - and form his own more moderate party , called People , Change and Democracy .","''Every Israeli citizen is a full-time soldier who is on leave 11 months of the year , '' he reputedly said .","When he left his job on medical leave in January 1980 , the store decided that he could not be replaced ."
give,9,49,"But even as Mr. Javits became increasingly incapacitated by his disease , he continued to speak , write and give testimony on issues about which he had strong beliefs .","He also told them , 'Do not give up . '",Many local residents give the same reasons for moving here .
prevent,2,11,"As chairman of the House Subcommittee on Irrigation and Reclamation , he expressed criticism of the Federal Government 's suit to prevent residents of Fallbrook , a community five miles south of Los Angeles , from taking water from the Santa Margarita River that also supplied the Marine Corps ' main West Coast base .","''My position as the leader of the most anti-Communist party does n't prevent me from recognizing the correctness , even on a personal level , with which Enrico Berlinguer always conducted his battles , '' he said .",Encyclopedic Yet Lucid His newfound interest in England and all things English did not prevent him from publishing books that spoke for a Central European tradition of encyclopedic knowledge and lucid exposition .
block,2,11,"Opposed West Bank Settling In government , Mr. Yadin repeatedly sought to block what he considered to be the indiscriminate building of Jewish settlements on the occupied West Bank .","The chief duties of the whip , or assistant party leader , are to round up party members and see that they are on the floor for major votes , along with keeping them informed on the legislative schedule and helping the House party leader hold a solid block of votes in line on the party 's side of major issues .","He denied , however , that he had been in the forefront of a move to block Robinson ."
seek,4,22,"But after the decision , the Quinlans did not seek permission to withdraw her feeding tube .","The answer seems to lie in what is emerging as a kind of agenda the authorities have drawn up of measures supposed to erase the international stigma born of the nation's confrontation and , possibly , to seek to uncercut radicals among the 24 million blacks by offering signs of conciliation to those considered moderate .","Sixteen Terms in House Mr. Teague formally announced on Dec. 20 , 1977 , that he would not seek a 17th term in the House , mainly because of his health ."
resign,2,11,"King Hussein called an emergency meeting of the Cabinet , which under the Jordanian Constitution would normally resign when the Prime Minister left the political scene .",Mr. Tanaka was forced to resign in 1974 because of an outcry over his personal finances .,Rejected Demands to Resign Mr. Ohira rejected demands that he resign .
go,12,69,"After three years in solitary confinement , Mr. Mossadegh was allowed to return home under house arrest and Mr. Shayegan was permitted to go into exile .",She took college preparatory courses but chose not to go to college after her graduation in 1972 .,"In addition , there was a danger that the military would blame him if the war continued to go badly ."
believe,5,29,"''Happily , my mind is still functioning , but if it should stop , I believe I would be dead , '' he wrote in an op-ed column in The New York Times last August .","However , another hospital executive , who asked not to be identified , said there was no reason to believe that Mr. Tieri 's death was from anything other than natural causes .",We believe that our future must be linked with that of our brothers in Africa . ''
renown,1,6,"'I 'm Mad As Hell' Much later , the line ''I 'm mad as hell and I 'm not taking it anymore , '' from ''Network , '' gained a certain popular renown as a statement of end-of-the-rope contempt for the corruptions , hypocrisies and humiliations of corporate life and the power of society 's image-makers .","He had already gained renown as the owner of Cafe Chambord , which he opened in 1935 at Third Avenue and 49th Street and sold in 1950 .","PARIS , Aug. 26 Andre Parrot , the archeologist whose discoveries of Mesopotamian civilization in Iraq won him renown in the 1930 's , died Sunday at the age of 79 ."
emigrate,1,6,"JERUSALEM , March 6 Michael Shirman , the leukemia patient whose potentially life-saving operation was delayed by the Soviet Union 's refusal to let his sister emigrate and donate bone marrow for him , died Thursday night .","The Exodus sank in Haifa Harbor , but the refugees were allowed to emigrate to Palestine a year later .","Stirred by letters from a friend who had emigrated to the United States , Mr. Isaharov sought to emigrate also , but his father , who lived to the age of 118 , refused to permit him to go ."
crack,1,6,"If he could not or did not want to crack them , he would blow them open or simply haul them away .","Mr. Gomulka , resisting intense pressure , declined to incriminate himself , and the authorities ultimately were unable to crack the Gomulka nut , although sensational purge trials were mounted in other Soviet-bloc countries such as Hungary and Czechoslovakia .","OTTAWA , June 29 Igor Gouzenko , a Soviet cipher clerk whose defection in 1945 helped to unmask Soviet efforts to crack Western atomic bomb secrets , has died , the police and his associates said today ."
break,2,12,"''He has gone out of his way to use his resources to break ground in a lot of areas of human services , '' said Councilwoman Ruth W. Messinger of Manhattan .",Even lighting a cigar ( he prudently laid in a big stock of Upmann 's just before the United States break with Cuba ) was an act worth watching .,"Such clots can break off and lodge in arteries supplying the brain and other organs , depriving them of life-sustaining oxygen ."
resolve,1,6,"Francis J. Dooley , a Federal mediator who helped resolve labor disputes on the Long Island Rail Road for more than 10 years , died of a heart attack yesterday at his home in Garden City , L.I .",Mr. Wolpert had been a mediator with the board for 15 years and had helped resolve more than 100 labor-management disputes .,"Dr. Thurman began a study of the New Testament that led him to resolve to make Christianity ''live for the weak as well as the strong - for all peoples whtever their color , whatever their caste . ''"
gun,1,6,"Mr. Cascio , who never carried a gun , specialized in safes .","Weapons Found at Ranch Among the items confiscated from Mr. Licavoli 's ranch at the time of his arrest were revolvers , part of a submachine gun and papers suggesting he was involved in the purchase of a major potato processing plant in Idaho , using $ 5 million in art as collateral for the deal .","Colonel Craw was killed by machine gun fire , but Colonel Hamilton ''completed the mission , '' the medal 's citation noted ."
welcome,1,6,"LOS ANGELES , Oct. 27 Richard Woodruff , whose chubby appearance is said to have inspired the statues that welcome diners to Big Boy restaurants coast to coast , died last Monday at North Hollywood Medical Center following a long illness .","At a luncheon to welcome the team , Joe E. Brown , the toastmaster , hailed Mr. Poulson as Los Angeles 's ''Lord Mayor of Baseball . ''","-- -- Former Ukrainian Leader By RAYMOND H. ANDERSON In October 1964 , a few days after the ouster of Nikita S. Khrushchev , portraits of the Politburo 's dozen members were lined up in Moscow in preparation for a festive welcome to three astronauts just back from orbit ."
see,7,42,"But he felt free to criticize Israel , saying in 1981 , ''I can only say it pains me to see the discrepancy between the noble ideals of Zionism and the realities of present-day Israel . ''","''You did n't see him as a bent-over , crippled , atrophied patient . ''","Yet , in announcing this week that the emergency decree was to end , President P. W. Botha made clear that it would be replaced by a tightening of the nation 's already harsh security legislation , suggesting that the white minority rulers still see force as a solution to their problems ."
appear,2,12,The spokesman said an obituary would appear in the Government newspaper Izvestia .,"Unusual Television Fare In 1955 , he agreed to appear in ''The Phil Silvers Show , '' which offered a gentle satire of military life unusual for television fare of that generally patriotic decade .","The drama was well received , but it did not appear in New York ."
display,1,6,"Pottery bearing her name is among the most coveted of all Indian art , and museums throughout the world display her work .","Government Builds a Nursery The quintuplets were put on display in a hospital nursery built by the government across from the Dionnes ' isolated log farmhouse in Corbeil , a village near North Bay , and between 1934 and 1943 three million people came to see them .","Mr. Callahan , who was born in Oakland , Calif. , grew up in Philadelphia , where as a teen-ager he became a display apprentice to Strawbridge & Clothier's department store ."
publish,2,12,"Mr. Chandler was the son of Harry Chandler , second publisher of The Los Angeles Times , and brother of Norman Chandler , the third to publish the newspaper .","Comfort , who said he had not worked a day in his life except for his burglaries , described himself as a family man who was living off a monthly advance from a Californian who wanted to publish a book and make a movie about Mr .","NASHVILLE , June 11 Pierre Soupart , the first researcher to publish scientific evidence of successful human fertilization in the laboratory , died yesterday of lung cancer ."
forecast,1,6,"In the first , Mr. Amalrik forecast a military showdown between the Soviet Union and China that would unleash deep antagonisms in Soviet society against Moscow's arbitrary rule .","And his fame survived the Gallup Poll's incorrect forecast in 1948 that Thomas E. Dewey would defeat Harry S. Truman , an error that Dr. Gallup said had been caused partly by ending the polling too early .","''It 's ridiculous to believe men like us can forecast the trend of business , '' he said in an interview in 1938 ."
score,1,6,He counted his wives by the score - some estimates put the number at more than 100 - and he was popularly believed to have left 600 children and countless grandchildren .,"In a 1974 interview , Mr. Grace said he had his own memories of that game : ''I went 0 for 4 , and they spelled my name wrong in the box score . ''","Since 1959 , she also headed the Frank Lloyd Wright School of Architecture and Taliesin , which provided training and living quarters for several score aspiring architects in Wisconsin from spring to fall and in Arizona during the winter ."
eliminate,1,6,"Mr. Calandra was one of six Republican Senators from New York City , part of a 35-to-26 majority that Democrats believe they can eliminate in the 1986 election .","Mr. Calandra was one of six Republican Senators from New York City , part of a 35-to-26 majority that Democrats believe they can eliminate in the 1986 election .","He discovered , he said , that he had ''a blind date with principle , '' and one night he found himself standing on the shore of Lake Michigan and telling himself : ''You do not have the right to eliminate yourself ."
contain,1,6,"Renkonen in Finland , led to the discovery that thousands of plants contain substances that react to particular blood types .",The drink was found to contain cyanide .,"But nuclei may also contain large neutrons , electrically neutral particles that increase the weight of a nucleus but not its elemental nature ."
draw,2,12,"Because lectins imitated some of the behavior of antibodies , chemical studies of purefied lectins enabled immunochemists to draw conclusions about antibodies .","He had 17 victories , one loss and one draw before his bout with Mancini .","If they had made it a draw , I would have been happy . ''"
join,4,24,''Please accept our deepest condolences and our sympathy as we join the Ecuadorean people in mourning this terrible loss . '',"A banking executive engaged in the financing of movie production , Mr. Renault was among the first Frenchmen to join Gen. Charles de Gaulle 's Free French in London .","In 1957 , Dr. Jakobson was invited to join M.I.T ."
crash,4,24,Radio reports from the town of Guachanama near the crash site said tonight that the wreckage had been found but the bodies were burned beyond recognition .,Paper Books survived the stock-market crash but faded during the Depression .,"A definitive reason for the fiery crash was never found , officials said ."
clean,1,6,"Generally , though , the cowboys he played appeared on the scene ''to clean up the town . ''","''He helped to plan and conduct funerals , provide transportation to the hospital and clean the apartments of AIDS victims , '' his son said .","But one critic , the nutritionist Jean Mayer , once said : ''I am nonfanatical about McDonald 's ; as a weekend treat , it is clean and fast . ''"
remember,2,12,"If you wish for something , remember the times when you were in want . ''","While Miss Rand once maintained that ''I have held the same philosophy I now hold for as far back as I can remember , '' she also noted that she had ''expanded her knowledge of details and specific issues . ''",''I always remember something that David Belasco said and had incorporated in the contracts of his stars .
include,10,61,"Mr. Sturgeon 's novels include ''The Dreaming Jewels '' ( later renamed ''The Synthetic Man '' ) , ''More Than Human , '' ''Some of Your Blood '' and ''Venus Plus X . ''","Survivors include his wife , Anne W. Mallon , of Dallas , a daughter and two sons .","Other survivors include three children by his first marriage , Roberta , Trudi and David ."
start,7,43,"They called her Karen Ann from the start , and had her name legally changed when her adoption was recorded in June 1955 .","Then , in the same period , Mr. Botha offered limited racial changes billed as the start of power sharing .",He returned to France in August to start the espionage operation .
provide,4,25,"''He was always available for efforts to increase research funds , to provide publicity .",Mr. Nine specialized in legislation to provide housing for poor and middle-income families and to increase employment opportunities for minority groups .,Mr. Renault volunteered his services to General de Gaulle and offered to return to France to provide intelligence from behind the German lines .
speak,3,19,Silence those who speak,"The next year , after being chided by Mr. Ben-Gurion , he agreed publicly not to speak out on Israeli foreign affairs without consulting the Government .","Mathias Jr. and Daniel Patrick Moynihan are among those who announced plans yesterday to speak at Mr. Javits 's funeral , said John Trubin , a partner in Mr. Javits 's law firm ."
consider,3,20,"Fluent in six languages , Dr. Goldmann was an inveterate reader who like to consider himself a spokesman for the Diaspora - all those Jews who do not live in Israel .","German adults , the author added , consider themselves unfairly treated and ''have little sympathy for other victims '' of the war .","He went on to say that Mr. Berlinguer ''was a tenacious man , an idealist , and I consider his death a loss for democracy , which is made of liberty and diversity . ''"
strike,4,27,"When in Rome , he was also known to stroll near the Spanish Steps and strike up conversations with the young , which made him suspect to some of his more conservative colleagues in the church .","At the end of 1965 , Mr. Podgorny was named chief of state - chairman of the Presidium of the Supreme Soviet -when Mr. Mikoyan took a rare step by anyone in the Soviet leadership and stepped aside before death , illness or purge could strike him down .","The Germans also were ready for the next amphibious attempt in the Italian campaign , the strike at Anzio , south of Rome , where , after landing , they soon pinned the American invaders to a narrow beachhead for many days ."
call,5,34,"I would call him periodically during the non-theatrical years , urging him to write again for the stage .","Technological advances in life-support systems have intensified the problem of prolonging lives , in some cases to a point that some doctors call obscene .","The borough has restrictive ordinances and an architectural-review panel regulating such things as signs and landscaping , making sure that homeowners do n't let their paint peel , and insuring that no developer comes in to build dozens of what officials call ''look-alike '' houses or anything ''radical . ''"
send,1,7,"After Mr. Berlinguer 's stroke , the Soviet Communist Party - which Mr. Berlinguer openly criticized for , among other things , its economic and human rights policies and the Soviet intervention in Afghanistan and the suppression of Solidarity in Poland - offered to send medical experts to treat him .",Many others plan to send delegations .,"And as a ranking member of the hierarchy , he figured in the decisions to invade Czechoslovakia in 1968 , to send Soviet troops into Afghanistan in 1979 and to make the Polish Government squelch the Solidarity movement , and perhaps in the declaration of martial law in Poland in December 1981 ."
respond,1,7,Kim failed to respond to acupuncture treatments earlier today from a team of Korean doctors .,"Cardinal Cody denied all the charges , but refused to respond to subpoenas for his personal financial records .","He was found in contempt of court and suspended in 1977 , after failing to respond to inquiries by a Commission on Judicial Qualifications about his capacities ."
crowd,1,7,"But Tom Flynn , a boy she dated regularly , said there had been times when she seemed strangely detached , as though lonely in the crowd .",Acquaintances said she began moving in a crowd of restless young people involved with drugs and drinking .,"A burst of fireworks would be set off and , when a crowd gathered , he recalled , ''you 'd get up and harangue them . ''"
transport,1,7,"The military version , the C-47 , was the utility transport of World War II .","According to Jane 's All the World 's Aircraft , the key reference book in aviation , Mr. Izotov 's design bureau was responsible for the turboprop engine of the Antonov-28 , a large transport plane .",General Tunner 's talent for organizing and directing huge air transport operations came to international attention in World War II with his command in 1943 of the India-China Division of the Air Transport Command in the China-Burma-India theater of operations .
count,1,7,"Most of the 1,150 people slain since September 1984 have been black , and two-thirds of them , by official count , were shot by Government forces .",You can count the important state judges of the 20th-century on the fingers of your hand . '',"Mr. White had often said , ''Words still count with me . ''"
discharge,1,7,"After his discharge , Mr. Fauquier left flying and until about eight years ago was in construction work .",on his discharge in 1919 .,"After his discharge , Mr. Powell became administrative assistant to the Senator Styles Bridges ."
reign,1,7,"King Fahd has been closer to Prince Sultan , a full brother who was fourth in line during King Khalid 's reign and was Minister of Defense .",Lord Russell said the publication was an attempt to show that the war crimes were the natural outgrowth of the Nazi master-race doctrine and that the German people had endured a reign of terror .,A major shift in Catholic population took place during his reign .
demand,1,7,"He Guided Major Growth In his tenure as president and chairman , the company expanded its voluminous chemical and plastics product lines into electronics , instrumentation , pharmaceuticals and other areas of rising demand , increasing operating investments by 50 percent .","He was also a speechwriter , known as Eisenhower 's ''meat and potatoes man '' after satisfying the President 's demand for a ''meat-and-potatoes speech people can understand . ''","Although he retired as a regular Disney employee more than 14 years ago , Mr. Nash was in constant demand to do his Donald voice at personal appearances at hospitals , schools and orphanages ."
play,8,56,"He had not written a play for 17 years , but at the time of his death he was working on a new drama .","In 1964 , he wrote his most ambitious play , ''The Passion of Josef D , '' an audacious large-cast vaudeville about Josef Stalin and the Russian Revolution .","''I will never write another play for Broadway , '' he told me and others ."
assist,1,7,He said many of the promised social programs were too expensive for Ecuador's economy despite increasing wealth from oil exports and the promise of development loans from many Western nations eager to assist the success of a free market democracy in South America .,"In that post , he directed the staff of the organization , which was established 70 years ago to assist needy Jews overseas .","She helped to found Family Information and Referral Service Teams , or FIRST , a Westchester agency devoted to training professionals to assist troubled families ."
use,11,81,Councilman Stanley E. Michels of Manhattan recalled that Mr. Olivieri had been using marijuana to overcome some of the discomfort of chemotherapy and had traveled to Albany this year to lobby for state legislation to legalize its use for that purpose .,"''He has gone out of his way to use his resources to break ground in a lot of areas of human services , '' said Councilwoman Ruth W. Messinger of Manhattan .",'Judicious Neglect' The court invited the medical profession to use the guidelines from the case in the future .
touch,2,15,"A frail , ascetic man with a flowing beard and a reedy , musical voice , Mr. Bhave slept outdoors , walked thousands of miles barefoot and attracted large crowds that garlanded him and reached out to touch his white robes and feet .","''As soon as his fingers touch the keys , one knows that the Old Master is at work ; and the penetrating tone rolls out and fills the house . ''","A vocalist and saxophone player adored by millions of Americans , most of them women , he was a tall , blue-eyed , fresh-faced , curly haired Yale graduate whose eager listeners took the song ''My Time Is Your Time '' so to heart that thousands of them clamored for the tiniest details of his private life and stampeded in the streets to hear and touch him ."
acclaim,2,15,"Actors Acclaimed in His Roles Several film actors gained considerable acclaim for their performances in Chayefsky works , including Ernest Borgnine in ''Marty , '' George C. Scott and Diana Rigg in ''Hospital '' and Faye Dunaway and the late Peter Finch in ''Network . ''","His first major novel was ''The Dead Boy and the Comets '' ( 1953 ) , which won critical acclaim but sold few copies .","His considerable talent won him critical acclaim , with one reviewer calling the stage performance ''exalted , informed with an inner passion . ''"
choose,1,8,"His report on the chemicals , which he called lectins , from the Latin word ''lego , '' to choose , coupled with similar work by K.O .","Last October , he testified before the House Select Committee on Aging , calling on Congress to allow ''death with dignity '' and supporting ''living wills '' to allow the terminally ill to choose when medical support should be ended .","With the financial wherewithal to live any place he pleased , why did he choose Saddle River ?"
advance,2,16,"It took the Allied forces 20 months to advance the 600 mountainous miles to the Swiss border , where the Germans surrendered in May 1945 .","He Protested Loss of Troops The Allies quickly drove the Germans north of Florence , but later the advance was stalled again by a Kesselring stand in the Apennines outside Bologna , the gateway to the Po Valley .","Basis for 'Every Advance' Dr. Floyd Ratliff , Dr. Hartline 's co-leader in the university 's vision research laboratory , has said , ''Hartline 's basic studies on the integrative action of the retina provided the foundation for practically every advance in the neurophysiology of vision . ''"
protect,1,8,"According to Mr. Drosnin , his clever interrogation and promise to protect the burglar 's identity caused ''the Pro '' to give him the papers .",The head of the state police once told a legislative committee that Mr. Patriarca was so ruthless he arranged hijackings of liquor shipments he was hired to protect .,"In 1969 , Chancellor Willy Brandt appointed him a kind of environmental ombudsman , but Mr. Grzimek resigned the post in 1977 to protest what he called insufficient efforts to protect wildlife ."
succeed,2,16,General Clark was sent to Tokyo in April 1952 to succeed Gen. Matthew B. Ridgway as United Nations Commander in Korea and Commander in Chief of the United States Far East Command .,"Mr. Clark , nominated to succeed him , said at his Senate confirmation hearing that President Reagan had instructed him to review all the department's ''policies , processes and personnel . ''","Admiral Doenitz was notified by Hitler that he was to succeed him as head of state , and the Nazi leader committed suicide that day ."
manage,1,8,"Dr. Delbruck 's interest was focused on a subject that continues to be a central issue in biological science because it is a key to the nature of life : how complex molecular systems manage to replicate themselves identically , providing the continuity of life through the replication of cells and more complex organisms .",He helped manage Gov .,"In choosing franchise owners to manage the new outlets , Mr. Kroc and his associates looked , as he explained it in 1971 , ''for somebody who 's good with people ; we 'd rather get a salesman than an accountant or even a chef . ''"
revive,1,8,"''No attempt was made to revive her , on the advice of the family , '' he said .","An ambulance was sent to Mr. Santaniello 's home at 8:30 A.M. , but paramedics' attempts to revive him were unsuccessful and he was pronounced dead at Norwalk Hospital shortly after 9 A.M. , a hospital spokesman said .",Doctors were unable to revive him .
discover,1,8,"''I was never able to discover on what he based his opinion , '' General Clark wrote of General Freyberg .","''I made a bargain with myself that I 'd discover the principles operative in the universe and turn them over to my fellow men , '' he said .","At the Augusta institution his research into hormones that affect the heart led him to discover that there were two types of receiving mechanisms , or sites , for hormones in the cardiovascular system ."
catch,1,8,"Although less than a one-hour commute from Manhattan , this 4.9-square-mile borough of about 2,900 people is a place where one can still keep horses - one per acre - see a deer , listen to the birds and catch a fish in the trout stream that gives the town its name .","But residents can travel to New York via Short Line Bus ( a 45-minute ride for $ 5.15 , $ 108.50 monthly ) or catch the N.J .","Elsewhere , the concept of group practice was slow to catch on ."
aid,4,32,In that post he directed aid programs for German and East European Jews stranded in displaced-person camps in Germany and Austria .,He gave similar aid to the Kyung Hee and Chung Ang Universities in South Korea .,"On Jan. 23 , when the judge asked him if he had anything to say before being sentenced , Mr. Tieri , who suffered from heart disease and other illnesses , left the wheelchair in which he had sat during the fall trial and walked slowly to the bench with the aid of a lawyer and a nurse ."
spy,1,8,"BATON ROUGE , La. , Jan. 25 Former Judge William Hawk Daniels , who served as a spy behind German lines in World War II , has died .","Mr. Daniels described himself in a 1966 autobiographical sketch as an agent of the Office of Strategic Service in World War II , working as a spy in France , then occupied by German forces .","The bureau said the pair had been equipped with $ 60,000 worth of secret ink and other spy paraphernalia ."
lift,1,8,Last month he created a stir by calling upon Israel to lift its siege of Beirut and to extend official recognition to the Palestine Liberation Organization - a position subsequently repudiated by the executive committee of the World Jewish Congress .,"But that , too , seems to beg its own question : Why , if the police and army are to remain in the black townships , bolstered by as yet undefined new legal powers , was it considered necessary to lift the emergency decree ?",In 1953 he announced that two affiliated mining companies in Rhodesia had asked its miners ' union to lift its color bar and to admit blacks .
solve,1,8,''He never hesitated to ffer his services when problems on Capitol Hill or the White House seemed too big to solve . '',"CLEVELAND , Feb. 5 Joseph Tholl , an internationally recognized handwriting and docum ent analyst w ho helped the police here solve thousands of crimes in a 27-year c areer , died at his home in Peninsula Thursday .",''The killing did n't solve his problems or mine . ''
assault,1,8,"In his 1950 book , ''Calculated Risk , '' General Clark acknowledged that the failure at the Rapido was a ''serious blow , '' but he said he believed the assault there had been essential to permit the ''spectacular end run '' at Anzio .","Gen. Thomas A. Wornham of the Marine Corps , retired , who was decorated for leading his troops in the assault on Iwo Jimain World War II , died at his home Monday .","Went to Jail Only Once Over the years Mr. Lansky was accused of many crimes , ranging from assault to contempt of court and tax evasion ."
stress,1,8,"However , he said , ''it seems clear to me that it is not my duty to remain on the Court , but rather to resign in the hope that this will enable the Court to proceed with its vital work free from extraneous stress . ''","His paper , the only statewide dai ly in New Hampshire , gave equal space to his targets , but the publ isher 's critics contended that the paper 's news articles tend ed to stress the failings of people in his disfavor and accent the positive in those he favored .","Dr. Flesch and his writings , particularly his stress on short , uncomplicated sentences , had a decided impact on writers for magazines and newspapers ."
push,1,8,"General Clark noted afterward that Allied ground forces outnumbered the defenders only for the final push into the Po Valley , and then only barely .","With these forces , General Clark opened the final big push into the Po Valley in April 1945 and brought about a German surrender in the Alps on May 2 , a week before the final collapse of the Third Reich .","Although arrested four times for participating in civil rights demonstrations and at times outspoken in his criticism , Mr. Newman 's career was marked by quiet diplomacy and with what one official termed ''an ability to know how far to push . ''"
maintain,2,16,"As he faced the difficulties of trying to make democracy work after nearly a decade of dictatorship , he tried to maintain the support of the poor masses , the oligarchy and the military while keeping friendships with a wide spectrum of countries in the Western Hemisphere .","As King Hussein 's senior foreign policy strategist and trusted adviser , Mr. Sharaf helped Jordan try to maintain a position of relative moderation between Egypt and nations like Syria and Iraq that violently rejected Cairo 's peace with Israel .","They maintain that Miss Rand , who died in New York last Saturday at the age of 77 , was interested less in literary immortality than in using her novels to explain Objectivism , which she described as a belief in ''the concept of man as a heroic being , with his own happiness as the moral purpose of life , with productive achievement as his noblest activity and reason as his only absolute . ''"
allow,2,16,"Last October , he testified before the House Select Committee on Aging , calling on Congress to allow ''death with dignity '' and supporting ''living wills '' to allow the terminally ill to choose when medical support should be ended .","'If you allow them to love you , it will increase the love you share together . '","The Chinese Communists then took him to China , and they sent him back to Nepal in 1955 , after asking King Mahendra to allow him to return and grant him an amnesty ."
fight,5,41,Doctors said Kim never regained consciousness because of a severe head injury caused by a blood clot from the fight .,"Dr. Hammargren , who performed two and a half hours of surgery on Kim after the fight and removed a massive blood clot from the skull , said he was in the room during the acupuncture treatments .","The Kim-Mancini fight was televised to South Korea , where Kim 's performance was widely praised ."
run,7,58,''All that time and effort deserve more than a two-week run . '',"After the war , he turned to farming and until 1958 had run a 292-acre dairy farm in Rocky Hill , N.J .","''Shucks , '' he said , ''I 'd rather run the Pentagon from up here . ''"
act,3,25,"Paddy Chayefsky died on Saturday , Aug. 1 , in the final act of a life as complex and colorful as anything he wrote , and in the middle of his return to the theater he viewed with love and anguish .","A court-appointed guardian for Miss Quinlan argued that removal of the respirator would constitute homicide , or at least an act of euthanasia - deliberate mercy killing - which is prohibited by both law and medical codes .",He also wrote the seminal treatise on the act .
respect,2,17,"Mr. Sturgeon preferred to think of his writing as speculative fiction , or '' 'if ' fiction , '' and he crusaded to bring literary respect to the science-fiction genre .","His skill in negotiating difficult issues earned him the respect of Arabs , including the Palestine Liberation Organization , whose guerrillas were driven out of Jordan in fierce fighting a decade ago .","ROME , June 11 The announcement of Enrico Berlinguer 's death prompted a steady flow of messages of condolence to his family and the Central Committee of the party he led for 12 years , expressing respect for the tenacity with which Mr. Berlinguer pursued his political objectives ."
fill,2,17,"Winner of Special Primary In a special primary , Mr. Widnall defeated the Republican organization candidate , and 30 days later he was elected to fill the unexpired term .",In 1963 he was elected to the City Council to fill an unexpired vacancy and the following year was re-elected for a full four-year term .,He began his career on the bench in 1962 when he was appointed to the Nassau District Court to fill a vacancy .
shape,1,9,"He was the author of 11 books , consulting architect of Chicago 's Palmer House Hotel , adviser to the White House and was credited with having exerted profound influence on the shape of housing and housing finance in the nation .","Mr. Fortas , who was a protege of Associate Justice William O. Douglas when he was teaching at the Yale Law School , arrived in Washington with the generation of young lawyers who helped shape and carry out the New Deal .",Mr. Fortas 's obligations in return for the money were not specified except that he was to help shape the program and activities of the foundation .
capture,1,9,"Gen. Mark W. Clark , whose capture of Rome in 1944 highlighted a sometimes controversial career spanning both world wars and the Korean War , died early yesterday at the Medical University of South Carolina Hospital in Charleston .","In later years he claimed to be descended from a native hero , Samory Toure , who fought against the French until his capture in 1898 .","He was involved in the capture and defense of Guadalcanal and the Eastern New Guinea , Cape Glouchester and Iwo Jima operations ."
sit,1,9,"The change came after a general election brought a few opposition members into the national legislature to sit alongside the members of his royalist party , who had previously held all the seats , some of them by appointment .","In a volume of memoirs , ''Conundrum , '' Miss Morris recounts Dr. Benjamin 's beginning a meeting with her by saying , ''Sit down , sit down - tell me all about yourself . ''","But it was entirely normal for him a short while later to sit down for a chat with an American correspondent or other visitor , speaking softly as he explained his views and professed his admiration for things American - except for Washington 's position on the canal ."
rank,5,46,"Admiral Behrens was one of the Navy 's most-decorated officers of flag rank , with 47 medals and citations , including five Legions of Merit and the Silver Star .",It also had a properous afterlife for decades in syndicated reruns and elevated Mr. Silvers to the top rank of the nation 's television comic stars .,"In World War II he served in the Army infantry in Europe , winning a Bronze Star and Purple Heart and rising to the rank of master sergeant ."
study,7,65,Shortly before World War II he went to Rome to study church history and liturgy .,He was at the top of his class through seven years of undergraduate and law school study at the University of Guayaquil .,"There he associated with the noted mathematician John von Neumann in pioneering the use of computers and numerical techniques to improve weather forecasting , and played a leading role in efforts to integrate sea-air exchanges of energy and moisture into the study of climate ."
conduct,2,19,"Mussolini , in a speech in February 1941 , urged his countrymen to conduct a campaign of ''hatred '' against Britain .","The four doctors , flown here from Los Angeles at the request of the boxer 's family , decided not to conduct further tests and returned home .","Like many of them , he loved to conduct business at long night sessions at restaurants with other politicians , businessmen and journalists , although he was a teetotaler and a nonsmoker in his latter years ."
train,2,19,He helped train meteorologists for the armed forces in World War II .,"Vowing on a cold December day in 1964 that he wanted to ''wear out , not rust out , '' he boarded a train for his hometown of Milledgeville , ending a Congressional career that began while President Woodrow Wilson was still learning his way around the White House .","Disdaining publicity and believing that there are enough people living here already , residents are pleased to further point out Saddle River 's lack of amenities : no food store , train station , library , hospital , high school , sidewalks , street lights , sewers - not even running water ."
head,17,162,"Sanders Kahn , head of Sanders A. Kahn Associates , a New York real-estate and financial consulting concern , died of a heart attack Thursday at St. Clare's Hospital .",He became head of the defense industry sector in 1958 .,Doctors said Kim never regained consciousness because of a severe head injury caused by a blood clot from the fight .
